,Unnamed: 0,place,time,pace,age,gender,location,state,divPlace,divTot
10352,10352,2027,87.42,8.742,40.0,F,Washington DC,DC,198.0,974.0
10353,10353,1822,86.4,8.64,28.0,F,Alexandria VA,VA,582.0,2782.0
10354,10354,3033,91.67,9.167,35.0,F,Chevy Chase MD,MD,395.0,1367.0
10355,10355,1415,84.17,8.417,24.0,F,Washington DC,DC,183.0,974.0
10356,10356,4764,93.85,9.385,32.0,M,Arlington VA,VA,1017.0,1490.0
10357,10357,4885,98.1,9.81,28.0,F,Philadelphia PA,PA,1519.0,2782.0
10358,10358,4100,90.07,9.007,44.0,M,Manassas VA,VA,522.0,931.0
10359,10359,523,76.47,7.647,27.0,F,Washington DC,DC,175.0,2782.0
10360,10360,7530,109.17,10.917,46.0,F,Mount Airy MD,MD,417.0,554.0
10361,10361,2863,90.92,9.092,34.0,F,New Orleans LA,LA,631.0,2228.0
10362,10362,158,69.62,6.9620000000000015,27.0,F,Arlington VA,VA,62.0,2782.0
10363,10363,3397,93.1,9.31,28.0,F,New York NY,NY,1058.0,2782.0
10364,10364,4681,97.4,9.74,34.0,F,New York NY,NY,1040.0,2228.0
10365,10365,1680,85.65,8.565,29.0,F,Alexandria VA,VA,543.0,2782.0
10366,10366,1946,78.3,7.83,33.0,M,Arlington VA,VA,437.0,1490.0
10367,10367,9523,131.83,13.183,29.0,F,Springfield VA,VA,2746.0,2782.0
10368,10368,925,71.32,7.1320000000000014,36.0,M,Manchester MD,MD,125.0,1093.0
10369,10369,4538,92.45,9.245,22.0,M,Rockville MD,MD,230.0,347.0
10370,10370,793,79.43,7.943,20.0,F,Ann Arbor MI,MI,106.0,974.0
10371,10371,2065,87.57,8.757,38.0,F,Carlisle PA,PA,247.0,1367.0
10372,10372,4651,93.17,9.317,28.0,M,Washington DC,DC,1009.0,1457.0
10373,10373,9495,131.0,13.1,28.0,F,Baltimore MD,MD,2738.0,2782.0
10374,10374,6323,106.7,10.67,48.0,M,Arlington VA,VA,564.0,648.0
10375,10375,6700,112.62,11.262,33.0,M,Alexandria VA,VA,1395.0,1490.0
10376,10376,5700,100.18,10.018,28.0,M,Rockville MD,MD,1200.0,1457.0
10377,10377,7106,130.33,13.033,46.0,M,Glenmoore PA,PA,640.0,648.0
10378,10378,517,67.2,6.72,28.0,M,Bethesda MD,MD,134.0,1457.0
10379,10379,772,69.87,6.987,41.0,M,Washington DC,DC,82.0,931.0
10380,10380,3853,94.68,9.468,30.0,F,Washington DC,DC,837.0,2228.0
10381,10381,7495,108.97,10.897,28.0,F,Washington DC,DC,2267.0,2782.0
10382,10382,9365,127.78,12.778,62.0,F,Washington DC,DC,76.0,93.0
10383,10383,9423,128.98,12.898,27.0,F,Alexandria VA,VA,2719.0,2782.0
10384,10384,3665,87.77,8.777000000000001,48.0,M,Baltimore MD,MD,321.0,648.0
10385,10385,2158,87.9,8.79,28.0,F,Washington DC,DC,687.0,2782.0
10386,10386,2243,88.22,8.822000000000003,32.0,F,Philadelphia PA,PA,499.0,2228.0
10387,10387,605,68.15,6.815,41.0,M,Ashburn VA,VA,63.0,931.0
10388,10388,2091,87.67,8.767000000000001,42.0,F,Bethesda MD,MD,205.0,974.0
10389,10389,1701,76.95,7.695,37.0,M,Falls Church VA,VA,248.0,1093.0
10390,10390,6116,102.77,10.277,29.0,F,Washington DC,DC,1869.0,2782.0
10391,10391,4835,97.92,9.792,35.0,F,Alexandria VA,VA,644.0,1367.0
10392,10392,7512,109.1,10.91,21.0,F,Somerset MA,MA,818.0,974.0
10393,10393,3926,89.1,8.91,14.0,M,McLean VA,VA,46.0,66.0
10394,10394,9145,123.12,12.312,51.0,F,Bedford MA,MA,371.0,397.0
10395,10395,5667,100.97,10.097,54.0,F,McLean VA,VA,184.0,397.0
10396,10396,2393,80.9,8.09,47.0,M,Bethesda MD,MD,213.0,648.0
10397,10397,6598,110.88,11.088,47.0,M,New Hope PA,PA,592.0,648.0
10398,10398,1813,77.63,7.763,50.0,M,Potomac MD,MD,105.0,483.0
10399,10399,777,79.28,7.928,29.0,F,Falls Church VA,VA,257.0,2782.0
10400,10400,4414,91.87,9.187,52.0,M,Greensboro NC,NC,288.0,483.0
10401,10401,8684,117.42,11.742,31.0,F,Washington DC,DC,1966.0,2228.0
10402,10402,4634,97.32,9.732,45.0,F,Dayton OH,OH,239.0,554.0
10403,10403,2376,88.8,8.88,44.0,F,Olney MD,MD,233.0,974.0
10404,10404,3257,92.55,9.255,30.0,F,Charleston SC,SC,695.0,2228.0
10405,10405,9319,126.77,12.677,32.0,F,Arlington VA,VA,2115.0,2228.0
10406,10406,9473,130.38,13.038,29.0,F,Washington DC,DC,2730.0,2782.0
10407,10407,7516,109.13,10.913,52.0,F,Annapolis MD,MD,289.0,397.0
10408,10408,2377,88.8,8.88,51.0,F,Washington DC,DC,73.0,397.0
10409,10409,49,63.65,6.365,28.0,F,Charlotte NC,NC,25.0,2782.0
10410,10410,3942,95.03,9.503,61.0,F,Bethesda MD,MD,16.0,93.0
10411,10411,9237,124.92,12.492,40.0,F,Lansdowne VA,VA,919.0,974.0
10412,10412,1397,75.08,7.507999999999999,27.0,M,Washington DC,DC,325.0,1457.0
10413,10413,9559,133.03,13.303,31.0,F,McLean VA,VA,2183.0,2228.0
10414,10414,4621,92.97,9.297,29.0,M,Arlingotn VA,VA,1002.0,1457.0
10415,10415,5480,100.25,10.025,45.0,F,Bethesda MD,MD,292.0,554.0
10416,10416,4598,97.23,9.723,37.0,F,Woodbridge VA,VA,612.0,1367.0
10417,10417,5895,101.85,10.185,37.0,F,Potomac MD,MD,794.0,1367.0
10418,10418,1604,85.3,8.53,35.0,F,Hoboken NJ,NJ,207.0,1367.0
10419,10419,1653,85.55,8.555,34.0,F,Washington DC,DC,368.0,2228.0
10420,10420,1998,87.3,8.73,27.0,F,Germantown MD,MD,639.0,2782.0
10421,10421,2398,80.92,8.092,28.0,M,Arlington VA,VA,575.0,1457.0
10422,10422,5559,100.6,10.06,26.0,F,Bethesda MD,MD,1713.0,2782.0
10423,10423,3389,93.03,9.303,49.0,F,Phoenixville PA,PA,175.0,554.0
10424,10424,8710,117.57,11.757,29.0,F,Washington DC,DC,2565.0,2782.0
10425,10425,5945,102.42,10.242,53.0,M,Silver Spring MD,MD,388.0,483.0
10426,10426,6009,102.95,10.295,39.0,M,South Riding VA,VA,921.0,1093.0
10427,10427,3990,89.42,8.942,34.0,M,Warrenton VA,VA,871.0,1490.0
10428,10428,9317,126.75,12.675,25.0,F,Philadelphia PA,PA,2700.0,2782.0
10429,10429,3669,94.02,9.402,42.0,F,Great Falls VA,VA,346.0,974.0
10430,10430,2674,82.67,8.267000000000001,30.0,M,Washington DC,DC,594.0,1490.0
10431,10431,80,66.22,6.622000000000001,42.0,F,Alexandria VA,VA,6.0,974.0
10432,10432,1278,74.18,7.417999999999998,34.0,M,Twinsburg OH,OH,306.0,1490.0
10433,10433,2383,80.85,8.085,49.0,M,Greensburg PA,PA,211.0,648.0
10434,10434,8068,112.78,11.278,40.0,F,Potomac MD,MD,793.0,974.0
10435,10435,5381,99.93,9.993,24.0,F,Georgetown DE,DE,644.0,974.0
10436,10436,4591,97.2,9.72,40.0,F,Alexandria VA,VA,434.0,974.0
10437,10437,1,54.03,5.403,26.0,F,Kenya,Kenya,1.0,2782.0
10438,10438,3009,91.55,9.155,29.0,F,Washington DC,DC,950.0,2782.0
10439,10439,6549,109.67,10.967,30.0,M,Brooklyn NY,NY,1371.0,1490.0
10440,10440,4014,89.55,8.955,30.0,M,Washington DC,DC,878.0,1490.0
10441,10441,870,80.02,8.002,42.0,F,Chevy Chase MD,MD,77.0,974.0
10442,10442,1732,86.02,8.602,49.0,F,Ellicott City MD,MD,85.0,554.0
10443,10443,2738,90.37,9.037,39.0,F,Washington DC,DC,348.0,1367.0
10444,10444,6062,102.57,10.257,25.0,F,Warrenton VA,VA,1849.0,2782.0
10445,10445,385,74.83,7.483,29.0,F,Brooklyn NY,NY,133.0,2782.0
10446,10446,3374,93.0,9.3,37.0,F,Annapolis MD,MD,446.0,1367.0
10447,10447,7982,112.13,11.213,30.0,F,Charlestown MA,MA,1798.0,2228.0
10448,10448,1340,74.72,7.472,38.0,M,Bethesda MD,MD,201.0,1093.0
10449,10449,2738,82.98,8.298,54.0,M,Aston PA,PA,173.0,483.0
10450,10450,1826,77.72,7.772,32.0,M,Bolling Afb DC,DC,411.0,1490.0
10451,10451,3847,88.7,8.87,43.0,M,Rockville MD,MD,486.0,931.0
10452,10452,286,73.18,7.318,26.0,F,Arlington VA,VA,106.0,2782.0
10453,10453,3975,95.15,9.515,52.0,F,Alexandria VA,VA,129.0,397.0
10454,10454,7382,108.35,10.835,32.0,F,Hoboken NJ,NJ,1651.0,2228.0
10455,10455,6863,116.85,11.685,56.0,M,Alexandria VA,VA,346.0,375.0
10456,10456,3941,95.02,9.502,26.0,F,New York NY,NY,1212.0,2782.0
10457,10457,950,80.68,8.068,47.0,F,Potomac MD,MD,46.0,554.0
10458,10458,4052,95.38,9.538,50.0,F,Dundalk MD,MD,132.0,397.0
10459,10459,7450,108.7,10.87,35.0,F,Camp Springs MD,MD,1015.0,1367.0
10460,10460,6855,105.85,10.585,24.0,F,Washington DC,DC,766.0,974.0
10461,10461,3482,86.88,8.687999999999999,32.0,M,Washington DC,DC,767.0,1490.0
10462,10462,6884,105.98,10.598,32.0,F,Alexandria VA,VA,1533.0,2228.0
10463,10463,3837,94.63,9.463,35.0,F,Marriottsville MD,MD,520.0,1367.0
10464,10464,1676,85.63,8.562999999999999,32.0,F,Frederick MD,MD,374.0,2228.0
10465,10465,6768,105.38,10.538,25.0,F,Arlington VA,VA,2068.0,2782.0
10466,10466,3348,86.17,8.617,60.0,M,Blacksburg VA,VA,54.0,196.0
10467,10467,5556,99.07,9.907,40.0,M,Washington DC,DC,720.0,931.0
10468,10468,2548,89.53,8.953,25.0,F,New York NY,NY,805.0,2782.0
10469,10469,1650,85.53,8.552999999999999,19.0,F,Alrington VA,VA,11.0,83.0
10470,10470,2340,80.57,8.057,36.0,M,Springfield VA,VA,340.0,1093.0
10471,10471,6667,104.97,10.497,26.0,F,Washington DC,DC,2036.0,2782.0
10472,10472,1256,74.0,7.4,32.0,M,Arlington VA,VA,300.0,1490.0
10473,10473,2631,89.93,8.993,35.0,F,Vienna VA,VA,336.0,1367.0
10474,10474,4089,95.52,9.552,28.0,F,Arlington VA,VA,1261.0,2782.0
10475,10475,5172,96.37,9.637,54.0,M,Chicago IL,IL,344.0,483.0
10476,10476,1542,75.93,7.593,24.0,M,Falls Church VA,VA,98.0,347.0
10477,10477,3390,86.42,8.642000000000001,24.0,M,Baltimore MD,MD,182.0,347.0
10478,10478,2222,79.83,7.983,33.0,M,Long Island City NY,NY,484.0,1490.0
10479,10479,5421,98.0,9.8,36.0,M,Washington DC,DC,830.0,1093.0
10480,10480,3015,91.58,9.158,24.0,F,Washington DC,DC,392.0,974.0
10481,10481,5519,98.72,9.872,27.0,M,Washington DC,DC,1167.0,1457.0
10482,10482,6564,104.53,10.453,40.0,F,Bethesda MD,MD,631.0,974.0
10483,10483,4246,96.0,9.6,23.0,F,Washington DC,DC,539.0,974.0
10484,10484,6890,106.02,10.602,37.0,F,Gaithersburg MD,MD,934.0,1367.0
10485,10485,716,69.38,6.938,45.0,M,Washington DC,DC,51.0,648.0
10486,10486,8956,120.3,12.03,33.0,F,King George VA,VA,2032.0,2228.0
10487,10487,6264,103.4,10.34,49.0,F,Port Orange FL,FL,344.0,554.0
10488,10488,4780,93.95,9.395,59.0,M,Sicklerville NJ,NJ,215.0,375.0
10489,10489,5297,97.18,9.718,41.0,M,Arlington VA,VA,684.0,931.0
10490,10490,3494,93.42,9.342,28.0,F,Arlington VA,VA,1087.0,2782.0
10491,10491,3801,88.43,8.843,28.0,M,Arlington VA,VA,837.0,1457.0
10492,10492,5347,97.48,9.748,27.0,M,Washington DC,DC,1137.0,1457.0
10493,10493,3977,89.35,8.935,25.0,M,Arlington VA,VA,870.0,1457.0
10494,10494,4274,96.08,9.608,24.0,F,Bethesda MD,MD,545.0,974.0
10495,10495,1258,74.02,7.402,33.0,M,Arlington VA,VA,301.0,1490.0
10496,10496,1728,77.17,7.717,37.0,M,Arlington VA,VA,250.0,1093.0
10497,10497,3518,87.03,8.703,32.0,M,Falls Church VA,VA,777.0,1490.0
10498,10498,2059,87.55,8.755,29.0,F,Grantville PA,PA,661.0,2782.0
10499,10499,9707,145.17,14.517,62.0,F,Wentzville MO,MO,92.0,93.0
10500,10500,6860,105.9,10.59,24.0,F,Baltimore MD,MD,768.0,974.0
10501,10501,9595,134.92,13.492,34.0,F,Washington DC,DC,2196.0,2228.0
10502,10502,5019,98.58,9.858,37.0,F,Baltimore MD,MD,668.0,1367.0
10503,10503,5898,101.9,10.19,12.0,M,Alexandria VA,VA,59.0,66.0
10504,10504,8164,113.42,11.342,34.0,F,Carlisle PA,PA,1848.0,2228.0
10505,10505,1003,81.22,8.122,31.0,F,Atlanta GA,GA,224.0,2228.0
10506,10506,1605,76.35,7.635,30.0,M,Bowie MD,MD,376.0,1490.0
10507,10507,7059,106.85,10.685,35.0,F,New Providence NJ,NJ,958.0,1367.0
10508,10508,9334,126.97,12.697,32.0,F,Fairfax VA,VA,2120.0,2228.0
10509,10509,8586,116.48,11.648,24.0,F,Washington DC,DC,903.0,974.0
10510,10510,2380,80.83,8.083,32.0,M,Arlington VA,VA,519.0,1490.0
10511,10511,4171,95.8,9.58,36.0,F,Allentown PA,PA,560.0,1367.0
10512,10512,6881,105.98,10.598,29.0,F,Alexandria VA,VA,2103.0,2782.0
10513,10513,4115,90.13,9.013,42.0,M,Potomac MD,MD,525.0,931.0
10514,10514,5207,99.28,9.928,29.0,F,Washington DC,DC,1612.0,2782.0
10515,10515,6036,103.22,10.322,38.0,M,Washington DC,DC,924.0,1093.0
10516,10516,840,70.53,7.053,25.0,M,Arlington VA,VA,207.0,1457.0
10517,10517,4443,96.7,9.67,35.0,F,Arlington VA,VA,588.0,1367.0
10518,10518,5391,99.97,9.997,28.0,F,Cary NC,NC,1666.0,2782.0
10519,10519,3414,93.17,9.317,21.0,F,Dewitt MI,MI,451.0,974.0
10520,10520,743,69.62,6.9620000000000015,40.0,M,Falls Church VA,VA,78.0,931.0
10521,10521,3912,94.88,9.488,25.0,F,New York NY,NY,1202.0,2782.0
10522,10522,8503,115.77,11.577,27.0,F,Rockville MD,MD,2513.0,2782.0
10523,10523,5459,98.23,9.823,29.0,M,Columbia MD,MD,1152.0,1457.0
10524,10524,3784,94.45,9.445,27.0,F,Washington DC,DC,1160.0,2782.0
10525,10525,3606,87.52,8.752,39.0,M,Cary NC,NC,557.0,1093.0
10526,10526,276,73.05,7.305,27.0,F,Annapolis MD,MD,100.0,2782.0
10527,10527,7990,112.18,11.218,30.0,F,Washington DC,DC,1801.0,2228.0
10528,10528,5994,102.3,10.23,25.0,F,Alexandria VA,VA,1828.0,2782.0
10529,10529,330,64.48,6.448,22.0,M,State College PA,PA,22.0,347.0
10530,10530,9505,131.32,13.132,37.0,F,New York NY,NY,1329.0,1367.0
10531,10531,8540,116.1,11.61,52.0,F,Great Falls VA,VA,344.0,397.0
10532,10532,1978,78.45,7.845,30.0,M,Arlington VA,VA,447.0,1490.0
10533,10533,3321,92.77,9.277,47.0,F,Brooklyn NY,NY,168.0,554.0
10534,10534,2279,80.13,8.013,42.0,M,Ashburn VA,VA,288.0,931.0
10535,10535,3703,94.17,9.417,30.0,F,Washington DC,DC,803.0,2228.0
10536,10536,2566,81.97,8.197000000000001,29.0,M,Washington DC,DC,608.0,1457.0
10537,10537,6980,106.45,10.645,20.0,F,Washington DC,DC,777.0,974.0
10538,10538,7498,108.98,10.898,25.0,F,Washington DC,DC,2268.0,2782.0
10539,10539,8946,120.22,12.022,30.0,F,Baltimore MD,MD,2025.0,2228.0
10540,10540,6033,102.45,10.245,44.0,F,Falls Church VA,VA,576.0,974.0
10541,10541,4423,91.93,9.193,33.0,M,Springfield VA,VA,954.0,1490.0
10542,10542,716,78.72,7.872000000000001,32.0,F,Washington DC,DC,165.0,2228.0
10543,10543,2098,79.12,7.912000000000001,24.0,M,Washington DC,DC,127.0,347.0
10544,10544,3279,92.63,9.263,37.0,F,Sterling VA,VA,431.0,1367.0
10545,10545,9728,153.18,15.318,40.0,F,Fort Meade MD,MD,973.0,974.0
10546,10546,6047,102.5,10.25,28.0,F,Lowell MA,MA,1844.0,2782.0
10547,10547,2163,79.5,7.95,37.0,M,Washington DC,DC,314.0,1093.0
10548,10548,3148,92.05,9.205,24.0,F,Hummelstown PA,PA,414.0,974.0
10549,10549,5359,97.57,9.757,44.0,M,Herndon VA,VA,694.0,931.0
10550,10550,9586,134.63,13.463,44.0,F,Oakton VA,VA,958.0,974.0
10551,10551,3144,92.03,9.203,26.0,F,Boston MA,MA,990.0,2782.0
10552,10552,6340,106.85,10.685,63.0,M,Potomac MD,MD,150.0,196.0
10553,10553,3355,86.2,8.62,32.0,M,Washington DC,DC,739.0,1490.0
10554,10554,4668,97.38,9.738,46.0,F,Reston VA,VA,241.0,554.0
10555,10555,3668,87.77,8.777000000000001,38.0,M,Arlington VA,VA,564.0,1093.0
10556,10556,4378,91.67,9.167,27.0,M,Arlington VA,VA,952.0,1457.0
10557,10557,4738,93.72,9.372,50.0,M,Bethesda MD,MD,312.0,483.0
10558,10558,1478,84.5,8.45,39.0,F,Fulton MD,MD,188.0,1367.0
10559,10559,2854,83.62,8.362,42.0,M,Leonardtown MD,MD,369.0,931.0
10560,10560,4250,90.87,9.087,29.0,M,Nottingham MD,MD,928.0,1457.0
10561,10561,131,59.75,5.975,38.0,M,Bethesda MD,MD,15.0,1093.0
10562,10562,4351,91.5,9.15,32.0,M,Washington DC,DC,938.0,1490.0
10563,10563,1137,82.17,8.217,34.0,F,Winchester VA,VA,252.0,2228.0
10564,10564,4169,95.8,9.58,42.0,F,Hyattsville MD,MD,392.0,974.0
10565,10565,4875,98.08,9.808,29.0,F,Owings Mills MD,MD,1515.0,2782.0
10566,10566,4450,92.07,9.207,23.0,M,Washington DC,DC,224.0,347.0
10567,10567,4774,93.92,9.392,59.0,M,Silver Spring MD,MD,214.0,375.0
10568,10568,8412,115.15,11.515,35.0,F,Ocean City MD,MD,1156.0,1367.0
10569,10569,2382,88.83,8.883,37.0,F,Washington DC,DC,303.0,1367.0
10570,10570,1384,83.9,8.39,30.0,F,Arlington VA,VA,314.0,2228.0
10571,10571,4825,94.25,9.425,32.0,M,Alexandria VA,VA,1031.0,1490.0
10572,10572,427,65.98,6.598,24.0,M,Washington DC,DC,30.0,347.0
10573,10573,4284,96.1,9.61,28.0,F,Arlington VA,VA,1319.0,2782.0
10574,10574,4027,89.65,8.965,38.0,M,Bristow VA,VA,624.0,1093.0
10575,10575,4035,89.7,8.97,26.0,M,Ellicott City MD,MD,887.0,1457.0
10576,10576,7221,107.6,10.76,42.0,F,Washington DC,DC,702.0,974.0
10577,10577,6513,109.15,10.915,41.0,M,Chantilly VA,VA,850.0,931.0
10578,10578,1253,83.03,8.302999999999999,26.0,F,Arlington VA,VA,406.0,2782.0
10579,10579,3694,87.88,8.788,40.0,M,McLean VA,VA,472.0,931.0
10580,10580,1762,86.13,8.613,25.0,F,Arlington VA,VA,566.0,2782.0
10581,10581,2191,88.02,8.802,25.0,F,Arlington VA,VA,695.0,2782.0
10582,10582,5219,96.6,9.66,35.0,M,Springfield VA,VA,812.0,1093.0
10583,10583,6981,120.58,12.058,56.0,M,La Plata MD,MD,358.0,375.0
10584,10584,7289,107.87,10.787,26.0,F,Washington DC,DC,2207.0,2782.0
10585,10585,1370,74.88,7.487999999999999,31.0,M,Washington DC,DC,329.0,1490.0
10586,10586,252,72.6,7.26,40.0,F,Charlottesville VA,VA,20.0,974.0
10587,10587,544,67.53,6.752999999999999,28.0,M,Sterling VA,VA,142.0,1457.0
10588,10588,2257,80.02,8.002,28.0,M,Saint Joseph MI,MI,542.0,1457.0
10589,10589,3998,95.2,9.52,36.0,F,Carlisle PA,PA,536.0,1367.0
10590,10590,2577,82.05,8.205,28.0,M,Lawrence NJ,NJ,609.0,1457.0
10591,10591,426,75.4,7.54,45.0,F,Oakton VA,VA,19.0,554.0
10592,10592,5171,96.37,9.637,29.0,M,Washington DC,DC,1103.0,1457.0
10593,10593,5634,100.85,10.085,31.0,F,Catskill NY,NY,1252.0,2228.0
10594,10594,7138,132.95,13.295,36.0,M,Ashburn VA,VA,1087.0,1093.0
10595,10595,1349,83.65,8.365,24.0,F,Washington DC,DC,176.0,974.0
10596,10596,2204,79.73,7.973,38.0,M,Norfolk VA,VA,322.0,1093.0
10597,10597,1687,85.68,8.568,24.0,F,Washington DC,DC,221.0,974.0
10598,10598,9479,130.47,13.047,36.0,F,Washington DC,DC,1325.0,1367.0
10599,10599,7356,108.22,10.822,27.0,F,Arlington VA,VA,2228.0,2782.0
10600,10600,2667,90.1,9.01,31.0,F,Alexandria VA,VA,592.0,2228.0
10601,10601,8407,115.12,11.512,51.0,F,Potomac MD,MD,340.0,397.0
10602,10602,6294,103.53,10.353,49.0,F,Ijamsville MD,MD,347.0,554.0
10603,10603,9295,126.18,12.618,21.0,F,Woodbridge VA,VA,960.0,974.0
10604,10604,3285,85.83,8.583,33.0,M,Annandale VA,VA,727.0,1490.0
10605,10605,1059,72.48,7.247999999999998,44.0,M,Arlington VA,VA,113.0,931.0
10606,10606,3360,86.23,8.623,26.0,M,Washington DC,DC,756.0,1457.0
10607,10607,24,52.53,5.252999999999999,31.0,M,North Bethesda MD,MD,6.0,1490.0
10608,10608,2860,83.67,8.367,27.0,M,Baltimore MD,MD,651.0,1457.0
10609,10609,4539,92.47,9.247,37.0,M,Washington DC,DC,698.0,1093.0
10610,10610,1486,84.53,8.453,40.0,F,Washington DC,DC,142.0,974.0
10611,10611,988,81.08,8.107999999999999,23.0,F,Potomac MD,MD,136.0,974.0
10612,10612,942,80.6,8.06,28.0,F,Washington DC,DC,310.0,2782.0
10613,10613,2264,88.32,8.832,31.0,F,Washington DC,DC,507.0,2228.0
10614,10614,4776,97.72,9.772,31.0,F,New Orleans LA,LA,1060.0,2228.0
10615,10615,2043,87.47,8.747,24.0,F,Washington DC,DC,267.0,974.0
10616,10616,2885,83.85,8.385,35.0,M,Arlington VA,VA,426.0,1093.0
10617,10617,6186,103.03,10.303,38.0,F,Newburg MD,MD,838.0,1367.0
10618,10618,1565,76.05,7.605,25.0,M,Arlington VA,VA,375.0,1457.0
10619,10619,8261,114.12,11.412,45.0,F,Bethpage NY,NY,458.0,554.0
10620,10620,114,67.65,6.765,21.0,F,Alexandria VA,VA,17.0,974.0
10621,10621,7107,107.12,10.712,29.0,F,Falls Church VA,VA,2165.0,2782.0
10622,10622,851,79.85,7.985,41.0,F,Baltimore MD,MD,74.0,974.0
10623,10623,6821,105.67,10.567,33.0,F,Washington DC,DC,1520.0,2228.0
10624,10624,5671,100.0,10.0,36.0,M,Washington DC,DC,867.0,1093.0
10625,10625,1472,75.58,7.558,27.0,M,Washington DC,DC,349.0,1457.0
10626,10626,6337,106.82,10.682,29.0,M,Pikesville MD,MD,1317.0,1457.0
10627,10627,6372,103.83,10.383,36.0,F,Bristow VA,VA,862.0,1367.0
10628,10628,7766,110.6,11.06,36.0,F,Philadelphia PA,PA,1056.0,1367.0
10629,10629,8170,113.45,11.345,24.0,F,Arlington VA,VA,877.0,974.0
10630,10630,6273,103.45,10.345,30.0,F,Washington DC,DC,1404.0,2228.0
10631,10631,5898,101.87,10.187,30.0,F,Washington DC,DC,1315.0,2228.0
10632,10632,5572,100.65,10.065,26.0,F,Hyattsville MD,MD,1719.0,2782.0
10633,10633,2937,84.2,8.42,43.0,M,Fairfax VA,VA,384.0,931.0
10634,10634,6640,111.62,11.162,55.0,M,Ellicott City MD,MD,331.0,375.0
10635,10635,1857,86.53,8.652999999999999,27.0,F,Washington DC,DC,594.0,2782.0
10636,10636,1647,85.5,8.55,49.0,F,Bethesda MD,MD,82.0,554.0
10637,10637,3290,85.87,8.587,37.0,M,Arlington VA,VA,498.0,1093.0
10638,10638,2025,87.4,8.74,41.0,F,Baltimore MD,MD,197.0,974.0
10639,10639,4409,96.58,9.658,29.0,F,Washington DC,DC,1372.0,2782.0
10640,10640,642,68.65,6.865,34.0,M,South Riding VA,VA,177.0,1490.0
10641,10641,2443,81.22,8.122,33.0,M,Washington DC,DC,537.0,1490.0
10642,10642,5156,96.32,9.632,33.0,M,Arlington VA,VA,1102.0,1490.0
10643,10643,7292,107.88,10.788,36.0,F,Baltimore MD,MD,991.0,1367.0
10644,10644,1531,75.88,7.587999999999999,32.0,M,Vienna VA,VA,362.0,1490.0
10645,10645,5402,97.85,9.785,39.0,M,Lexington Park MD,MD,829.0,1093.0
10646,10646,3684,94.08,9.408,30.0,F,Alexandria VA,VA,795.0,2228.0
10647,10647,6592,104.68,10.468,37.0,F,Centreville VA,VA,890.0,1367.0
10648,10648,7567,109.42,10.942,33.0,F,Washington DC,DC,1691.0,2228.0
10649,10649,469,66.55,6.655,43.0,M,New York NY,NY,43.0,931.0
10650,10650,916,71.27,7.127000000000002,24.0,M,Washington DC,DC,67.0,347.0
10651,10651,7055,125.37,12.537,44.0,M,New Hartford NY,NY,918.0,931.0
10652,10652,8977,120.5,12.05,24.0,F,Arlington VA,VA,940.0,974.0
10653,10653,2778,90.57,9.057,39.0,F,Bethesda MD,MD,356.0,1367.0
10654,10654,4733,93.7,9.37,42.0,M,Havertown PA,PA,623.0,931.0
10655,10655,3470,93.32,9.332,29.0,F,Washington DC,DC,1083.0,2782.0
10656,10656,6523,104.42,10.442,37.0,F,Eureka CA,CA,878.0,1367.0
10657,10657,1143,82.22,8.222000000000001,25.0,F,Arlington VA,VA,369.0,2782.0
10658,10658,8666,117.33,11.733,40.0,F,Cincinnati OH,OH,855.0,974.0
10659,10659,6537,104.45,10.445,31.0,F,Baltimore MD,MD,1462.0,2228.0
10660,10660,1268,74.08,7.407999999999999,43.0,M,Alexandria VA,VA,138.0,931.0
10661,10661,3658,93.98,9.398,41.0,F,Phoenixville PA,PA,343.0,974.0
10662,10662,256,72.72,7.272,26.0,F,Philadelphia PA,PA,96.0,2782.0
10663,10663,3725,88.03,8.802999999999997,34.0,M,Washington DC,DC,824.0,1490.0
10664,10664,733,78.88,7.888,31.0,F,Williamston SC,SC,171.0,2228.0
10665,10665,4691,93.42,9.342,26.0,M,Washington DC,DC,1017.0,1457.0
10666,10666,2024,78.8,7.88,25.0,M,Charlotte NC,NC,479.0,1457.0
10667,10667,2682,90.15,9.015,37.0,F,Princeton Jct NJ,NJ,342.0,1367.0
10668,10668,2801,90.65,9.065,30.0,F,Washington DC,DC,616.0,2228.0
10669,10669,538,67.42,6.742000000000001,43.0,M,New York NY,NY,52.0,931.0
10670,10670,8721,117.67,11.767,42.0,F,Arlington VA,VA,862.0,974.0
10671,10671,5448,98.17,9.817,33.0,M,Arlington VA,VA,1169.0,1490.0
10672,10672,3349,86.18,8.618,31.0,M,Washington DC,DC,737.0,1490.0
10673,10673,445,75.62,7.562,35.0,F,Baltimore MD,MD,56.0,1367.0
10674,10674,2733,82.97,8.297,27.0,M,Arlington VA,VA,637.0,1457.0
10675,10675,3220,85.52,8.552,27.0,M,Silver Spring MD,MD,717.0,1457.0
10676,10676,3951,95.07,9.507,26.0,F,Arlington VA,VA,1216.0,2782.0
10677,10677,69,57.08,5.707999999999998,26.0,M,Silver Spring MD,MD,29.0,1457.0
10678,10678,238,62.72,6.272,55.0,M,Gaithersburg MD,MD,6.0,375.0
10679,10679,6918,106.13,10.613,31.0,F,Arlington VA,VA,1542.0,2228.0
10680,10680,9240,124.93,12.493,40.0,F,Osprey FL,FL,920.0,974.0
