age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,target
40,services,married,secondary,0,251,1,0,30,jul,2.55,6,-1,0,unknown,no
59,management,single,tertiary,0,1180,0,0,30,jul,0.37,3,-1,0,unknown,no
39,self-employed,single,tertiary,0,3972,0,0,30,jul,2.03,3,-1,0,unknown,no
35,services,married,secondary,0,0,1,0,30,jul,4.18,3,-1,0,unknown,no
26,blue-collar,single,secondary,0,856,1,1,30,jul,1.58,5,-1,0,unknown,no
58,blue-collar,married,primary,0,128,1,0,30,jul,0.82,5,-1,0,unknown,no
55,management,married,tertiary,0,2366,1,1,30,jul,1.57,4,-1,0,unknown,no
55,unemployed,married,secondary,0,2489,0,0,30,jul,3.45,1,-1,0,unknown,no
53,unemployed,married,secondary,0,2248,1,0,30,jul,2.03,1,-1,0,unknown,no
44,services,married,secondary,0,1326,0,0,30,jul,1.6,1,-1,0,unknown,no
40,self-employed,single,tertiary,0,819,0,0,30,jul,1.67,3,-1,0,unknown,no
59,retired,divorced,secondary,0,679,0,0,30,jul,12.68,4,-1,0,unknown,yes
45,technician,divorced,secondary,0,167,0,0,30,jul,1.62,11,-1,0,unknown,no
46,unemployed,divorced,secondary,0,0,0,0,30,jul,10.63,3,-1,0,unknown,no
40,blue-collar,married,secondary,0,384,0,1,30,jul,2.37,3,-1,0,unknown,no
45,management,married,tertiary,0,1300,0,0,30,jul,2.25,3,-1,0,unknown,no
57,retired,divorced,secondary,0,39,1,0,30,jul,5.9,3,-1,0,unknown,no
48,blue-collar,married,secondary,0,305,0,0,30,jul,2.82,3,-1,0,unknown,no
56,services,married,secondary,0,5486,1,0,30,jul,4.18,3,-1,0,unknown,no
27,management,single,tertiary,0,1,1,0,30,jul,12.73,4,-1,0,unknown,yes
46,entrepreneur,married,secondary,0,4000,0,0,30,jul,4.18,3,-1,0,unknown,no
60,housemaid,married,primary,0,921,0,0,30,jul,0.38,15,-1,0,unknown,no
46,technician,married,tertiary,0,16,0,0,30,jul,2.02,3,-1,0,unknown,no
48,admin.,married,tertiary,0,1015,0,1,30,jul,1.67,3,-1,0,unknown,no
36,blue-collar,married,secondary,0,0,1,0,30,jul,3.07,6,-1,0,unknown,no
36,admin.,married,secondary,0,251,0,0,30,jul,3,7,-1,0,unknown,no
30,self-employed,single,tertiary,0,166,0,0,30,jul,2.52,4,-1,0,unknown,no
31,blue-collar,married,secondary,0,29,0,0,30,jul,2.17,3,-1,0,unknown,no
47,management,married,tertiary,0,337,0,0,30,jul,5,5,-1,0,unknown,no
59,management,married,tertiary,0,123,1,0,30,jul,1.17,6,-1,0,unknown,no
30,admin.,single,secondary,0,285,1,0,30,jul,1.13,11,-1,0,unknown,no
29,blue-collar,married,secondary,0,1175,1,1,30,jul,2.35,4,-1,0,unknown,no
51,services,married,secondary,0,-437,0,1,30,jul,2.17,3,-1,0,unknown,no
53,management,divorced,tertiary,1,0,1,1,30,jul,1.25,5,-1,0,unknown,no
45,management,married,tertiary,0,81,0,1,30,jul,1.02,3,-1,0,unknown,no
58,technician,married,secondary,0,86,0,0,30,jul,1.58,3,-1,0,unknown,no
56,unemployed,divorced,tertiary,0,0,1,0,30,jul,20.98,6,-1,0,unknown,no
27,technician,single,secondary,0,489,1,0,30,jul,5.93,4,-1,0,unknown,yes
34,admin.,married,primary,0,412,1,0,30,jul,2.23,2,-1,0,unknown,no
25,blue-collar,married,secondary,0,-288,0,1,30,jul,5.18,4,-1,0,unknown,no
49,admin.,divorced,secondary,0,769,0,0,30,jul,2.62,4,-1,0,unknown,no
27,housemaid,single,secondary,1,-319,0,1,30,jul,1.48,2,-1,0,unknown,no
46,management,married,tertiary,0,37,1,0,30,jul,3.98,4,-1,0,unknown,no
36,housemaid,married,primary,0,78,1,0,30,jul,44.87,9,-1,0,unknown,yes
30,management,single,secondary,0,-62,0,1,30,jul,1.95,17,-1,0,unknown,no
59,housemaid,divorced,primary,0,2518,0,0,30,jul,11.25,3,-1,0,unknown,yes
43,admin.,married,secondary,0,2682,0,0,30,jul,1.72,8,-1,0,unknown,no
39,management,married,tertiary,0,346,0,0,30,jul,3.83,3,-1,0,unknown,no
48,self-employed,married,tertiary,0,0,0,0,30,jul,1.67,5,-1,0,unknown,no
27,services,divorced,secondary,0,397,0,1,30,jul,3.2,3,-1,0,unknown,no
43,blue-collar,single,primary,0,2,1,0,30,jul,13.05,3,-1,0,unknown,no
34,technician,single,tertiary,0,184,1,0,30,jul,1.45,3,-1,0,unknown,no
44,services,married,secondary,0,972,1,0,30,jul,4.9,3,-1,0,unknown,no
40,management,single,tertiary,0,89,1,0,30,jul,1.6,6,-1,0,unknown,no
41,admin.,married,secondary,0,1705,0,0,30,jul,1.53,3,-1,0,unknown,no
36,services,married,secondary,0,0,1,0,30,jul,0.9,12,-1,0,unknown,no
36,services,married,secondary,0,-11,1,0,30,jul,2.87,28,-1,0,unknown,no
39,technician,married,tertiary,0,-1099,1,0,30,jul,0.93,9,-1,0,unknown,no
30,management,single,tertiary,1,35,0,0,30,jul,3.08,4,-1,0,unknown,no
59,management,divorced,tertiary,0,0,0,0,30,jul,3.27,3,-1,0,unknown,no
25,admin.,single,secondary,0,230,0,0,30,jul,6.57,14,-1,0,unknown,no
51,housemaid,married,primary,0,1337,0,0,30,jul,1.23,6,-1,0,unknown,no
43,admin.,married,secondary,0,378,0,0,30,jul,13.03,8,-1,0,unknown,yes
53,blue-collar,married,secondary,0,2047,0,0,30,jul,5.7,6,-1,0,unknown,no
33,management,divorced,secondary,0,321,0,1,30,jul,2.52,10,-1,0,unknown,no
48,housemaid,married,primary,0,283,1,0,30,jul,6.38,7,-1,0,unknown,no
52,management,married,secondary,0,0,0,0,30,jul,4.15,3,-1,0,unknown,no
54,technician,single,secondary,0,23,0,0,30,jul,1.55,4,-1,0,unknown,no
40,management,married,tertiary,0,423,1,0,30,jul,2.23,24,-1,0,unknown,no
59,blue-collar,married,primary,0,-209,0,0,30,jul,3.58,3,-1,0,unknown,no
37,admin.,single,tertiary,0,869,0,0,30,jul,1,8,-1,0,unknown,no
49,blue-collar,married,secondary,0,395,0,1,30,jul,3.13,3,-1,0,unknown,no
30,management,married,tertiary,0,160,1,0,30,jul,1.38,4,-1,0,unknown,no
39,blue-collar,married,secondary,0,8,0,0,30,jul,1.47,3,-1,0,unknown,no
29,blue-collar,married,primary,0,630,1,0,30,jul,3.65,5,-1,0,unknown,no
44,services,married,secondary,0,742,0,0,30,jul,1.28,5,-1,0,unknown,no
26,services,married,secondary,1,13,1,1,30,jul,0.35,25,-1,0,unknown,no
26,self-employed,single,tertiary,0,50,0,0,30,jul,2.67,4,-1,0,unknown,no
33,management,married,tertiary,0,89,1,0,30,jul,1.02,4,-1,0,unknown,no
55,retired,married,secondary,0,4194,0,1,30,jul,3.47,3,-1,0,unknown,no
40,management,single,secondary,0,900,1,0,30,jul,1.4,2,-1,0,unknown,no
29,admin.,single,secondary,0,345,1,1,30,jul,1.63,13,-1,0,unknown,no
39,technician,single,secondary,0,391,0,1,30,jul,16.03,4,-1,0,unknown,yes
35,technician,married,secondary,1,-1322,1,0,30,jul,1.75,11,-1,0,unknown,no
44,blue-collar,married,secondary,0,5414,0,0,30,jul,2.77,4,-1,0,unknown,no
51,services,married,secondary,0,393,1,1,30,jul,1.85,8,-1,0,unknown,no
33,unemployed,married,secondary,0,-144,0,0,30,jul,8.02,3,-1,0,unknown,yes
44,services,married,secondary,0,3536,0,0,31,jul,1.77,6,-1,0,unknown,no
41,blue-collar,married,primary,0,1500,1,0,31,jul,1.68,6,-1,0,unknown,no
40,services,divorced,secondary,0,694,1,0,31,jul,1.25,14,-1,0,unknown,no
30,admin.,single,secondary,0,394,1,1,31,jul,1.25,3,-1,0,unknown,no
34,admin.,married,secondary,0,244,1,0,31,jul,0.93,4,-1,0,unknown,no
57,blue-collar,divorced,secondary,0,644,0,1,31,jul,4.38,4,-1,0,unknown,no
50,technician,married,tertiary,0,3337,1,1,31,jul,0.4,14,-1,0,unknown,no
43,admin.,married,secondary,0,0,0,0,31,jul,6.8,8,-1,0,unknown,no
35,management,married,tertiary,0,11,0,0,31,jul,0.37,19,-1,0,unknown,no
27,services,single,secondary,0,0,1,0,31,jul,0.58,6,-1,0,unknown,no
30,admin.,married,secondary,0,116,1,0,31,jul,0.25,19,-1,0,unknown,no
39,admin.,married,secondary,0,70,1,0,31,jul,0.22,11,-1,0,unknown,no
54,management,married,tertiary,0,1938,1,0,31,jul,1.35,7,-1,0,unknown,no
44,management,single,tertiary,0,670,1,0,31,jul,7.25,6,-1,0,unknown,no
45,blue-collar,married,secondary,0,726,1,0,31,jul,2.92,6,-1,0,unknown,no
46,technician,married,secondary,0,5681,0,0,31,jul,0.72,5,-1,0,unknown,no
59,management,divorced,tertiary,0,0,1,0,31,jul,0.87,8,-1,0,unknown,no
56,management,married,secondary,0,208,0,1,31,jul,1.4,6,-1,0,unknown,no
45,management,divorced,secondary,0,51,1,0,31,jul,1.12,8,-1,0,unknown,no
58,management,married,tertiary,0,0,0,0,31,jul,1.42,4,-1,0,unknown,no
38,unemployed,married,primary,0,311,0,0,31,jul,1.33,11,-1,0,unknown,no
34,management,married,tertiary,0,82,0,0,31,jul,2.23,5,-1,0,unknown,no
43,admin.,married,secondary,0,1996,0,1,31,jul,0.57,3,-1,0,unknown,no
46,management,married,secondary,0,1114,0,0,31,jul,1.45,8,-1,0,unknown,no
48,management,married,tertiary,0,10347,1,0,31,jul,2.55,6,-1,0,unknown,no
54,services,married,secondary,0,2061,1,0,31,jul,5.02,7,-1,0,unknown,no
59,blue-collar,married,primary,0,80,1,0,31,jul,0.77,21,-1,0,unknown,no
41,management,single,secondary,0,1138,0,0,31,jul,4.72,18,-1,0,unknown,no
38,technician,married,secondary,1,0,0,1,31,jul,0.73,28,-1,0,unknown,no
41,technician,single,secondary,0,3023,0,0,31,jul,10.27,3,-1,0,unknown,no
46,admin.,married,secondary,0,526,0,1,31,jul,4.18,3,-1,0,unknown,no
59,blue-collar,divorced,primary,0,4399,1,0,31,jul,1.15,8,-1,0,unknown,no
48,blue-collar,married,primary,0,816,1,0,31,jul,1.9,7,-1,0,unknown,no
44,services,married,secondary,0,0,0,0,31,jul,2.67,5,-1,0,unknown,no
43,admin.,married,secondary,0,352,0,1,31,jul,2.75,4,-1,0,unknown,no
27,technician,single,secondary,0,0,0,0,31,jul,0.22,3,-1,0,unknown,no
42,self-employed,married,tertiary,0,0,1,0,31,jul,10.83,19,-1,0,unknown,no
37,blue-collar,married,secondary,0,417,0,0,31,jul,20.2,5,-1,0,unknown,no
49,retired,divorced,secondary,0,224,0,1,31,jul,1.32,4,-1,0,unknown,no
53,retired,married,primary,0,118,0,0,31,jul,2.93,5,-1,0,unknown,no
37,admin.,single,secondary,0,483,0,0,31,jul,0.18,11,-1,0,unknown,no
35,technician,single,secondary,0,161,1,1,31,jul,2.92,4,-1,0,unknown,no
38,admin.,married,tertiary,0,1209,0,0,31,jul,1.63,5,-1,0,unknown,no
47,entrepreneur,married,secondary,0,404,0,0,31,jul,2.08,7,-1,0,unknown,no
30,management,single,tertiary,0,47,0,1,31,jul,0.18,17,-1,0,unknown,no
33,entrepreneur,married,tertiary,0,1636,0,0,31,jul,0.13,25,-1,0,unknown,no
45,management,married,tertiary,0,385,0,1,31,jul,0.2,16,-1,0,unknown,no
36,self-employed,single,tertiary,0,1240,0,0,31,jul,13.53,3,-1,0,unknown,yes
35,technician,single,tertiary,0,6763,0,0,31,jul,0.38,4,-1,0,unknown,no
28,management,single,tertiary,0,1837,1,0,31,jul,0.82,3,-1,0,unknown,no
42,admin.,married,secondary,0,3842,0,0,31,jul,2.17,4,-1,0,unknown,no
46,admin.,single,secondary,0,272,0,0,31,jul,2.48,4,-1,0,unknown,no
41,management,single,tertiary,0,0,0,0,31,jul,0.4,4,-1,0,unknown,no
34,technician,single,tertiary,0,-554,1,1,31,jul,1.13,3,-1,0,unknown,no
45,blue-collar,married,primary,0,-60,0,0,31,jul,1.83,4,-1,0,unknown,no
46,management,married,tertiary,0,1139,0,0,31,jul,7.77,4,-1,0,unknown,no
51,blue-collar,married,primary,0,63,1,1,31,jul,1.45,4,-1,0,unknown,no
45,admin.,married,secondary,0,194,0,0,31,jul,8.62,4,-1,0,unknown,no
23,housemaid,married,tertiary,0,1226,0,0,31,jul,5.83,4,-1,0,unknown,no
48,retired,married,primary,0,1591,0,0,31,jul,3.62,4,-1,0,unknown,no
35,blue-collar,divorced,primary,0,1792,1,0,31,jul,10.5,6,-1,0,unknown,yes
50,unemployed,divorced,tertiary,0,64,0,0,31,jul,1.35,6,-1,0,unknown,no
40,admin.,single,secondary,0,816,0,0,31,jul,1.9,8,-1,0,unknown,no
35,services,married,secondary,0,1694,0,1,31,jul,0.92,6,-1,0,unknown,no
50,blue-collar,married,secondary,0,37,1,1,31,jul,0.47,2,-1,0,unknown,no
53,blue-collar,married,primary,0,880,0,0,31,jul,3.45,4,-1,0,unknown,no
37,entrepreneur,married,primary,0,62,0,0,31,jul,6.73,2,-1,0,unknown,no
39,services,divorced,secondary,0,42,0,0,31,jul,1.25,2,-1,0,unknown,no
55,technician,married,secondary,0,264,1,1,31,jul,19.17,5,-1,0,unknown,yes
57,management,married,tertiary,0,179,0,0,31,jul,3.17,2,-1,0,unknown,no
52,blue-collar,single,secondary,0,-477,0,0,31,jul,0.62,4,-1,0,unknown,no
37,technician,married,secondary,0,703,0,0,31,jul,1.53,2,-1,0,unknown,no
31,admin.,married,secondary,0,377,0,0,31,jul,6.4,4,-1,0,unknown,no
50,technician,married,secondary,0,1518,0,1,31,jul,5.35,2,-1,0,unknown,no
36,management,married,tertiary,0,-381,1,0,31,jul,0.5,29,-1,0,unknown,no
37,technician,married,tertiary,0,7,1,1,31,jul,0.3,10,-1,0,unknown,no
47,blue-collar,married,secondary,0,1968,1,0,31,jul,6.57,2,-1,0,unknown,no
42,admin.,single,tertiary,0,634,0,0,31,jul,7.52,2,-1,0,unknown,no
46,blue-collar,married,secondary,0,870,0,1,31,jul,1.45,2,-1,0,unknown,no
41,blue-collar,married,secondary,0,750,1,0,31,jul,3.45,2,-1,0,unknown,no
40,entrepreneur,divorced,tertiary,0,992,1,0,31,jul,3.27,2,-1,0,unknown,no
44,technician,divorced,primary,0,538,0,0,31,jul,3.27,2,-1,0,unknown,no
37,technician,married,secondary,0,1063,1,0,31,jul,6.88,2,-1,0,unknown,no
37,blue-collar,married,primary,0,153,0,1,31,jul,0.25,26,-1,0,unknown,no
39,services,married,secondary,0,124,1,0,31,jul,1.35,5,-1,0,unknown,no
41,technician,married,secondary,0,799,0,0,31,jul,2.08,6,-1,0,unknown,no
42,management,married,tertiary,0,4617,1,0,31,jul,9.05,2,-1,0,unknown,no
33,self-employed,married,secondary,0,0,1,0,31,jul,0.23,23,-1,0,unknown,no
32,entrepreneur,single,primary,0,1770,0,1,31,jul,1.17,6,-1,0,unknown,no
48,blue-collar,married,secondary,0,-404,1,0,31,jul,2.17,3,-1,0,unknown,no
35,services,married,primary,0,14,0,1,31,jul,2.52,8,-1,0,unknown,no
25,blue-collar,married,secondary,0,2307,1,0,31,jul,1.73,5,-1,0,unknown,no
45,self-employed,married,secondary,0,830,0,0,31,jul,7.8,2,-1,0,unknown,no
58,retired,married,secondary,0,53,0,0,31,jul,1.7,2,-1,0,unknown,no
37,blue-collar,married,primary,0,704,1,0,31,jul,3.05,2,-1,0,unknown,no
27,technician,single,secondary,0,3267,0,1,31,jul,1.03,13,-1,0,unknown,no
36,technician,married,tertiary,0,571,1,1,31,jul,0.77,3,-1,0,unknown,no
35,technician,married,tertiary,0,108,1,0,31,jul,1.08,3,-1,0,unknown,no
52,retired,divorced,primary,0,353,0,0,31,jul,6.58,4,-1,0,unknown,no
38,blue-collar,married,secondary,0,264,1,0,31,jul,0.25,2,-1,0,unknown,no
36,blue-collar,married,secondary,0,462,0,0,31,jul,7.9,2,-1,0,unknown,no
44,management,married,tertiary,0,0,1,0,31,jul,0.82,5,-1,0,unknown,no
48,self-employed,married,secondary,0,884,1,0,31,jul,1.97,2,-1,0,unknown,no
44,management,single,tertiary,0,617,0,0,31,jul,0.5,2,-1,0,unknown,no
52,management,married,tertiary,0,4358,0,0,31,jul,0.5,7,-1,0,unknown,no
42,management,divorced,tertiary,0,580,1,0,31,jul,3.6,2,-1,0,unknown,no
35,housemaid,divorced,secondary,0,39,0,0,31,jul,2.48,2,-1,0,unknown,no
27,blue-collar,single,secondary,0,677,0,1,31,jul,1.83,8,-1,0,unknown,no
36,blue-collar,married,secondary,0,723,1,0,31,jul,1.68,2,-1,0,unknown,no
32,management,single,tertiary,0,29,1,0,31,jul,0.82,24,-1,0,unknown,no
43,self-employed,married,secondary,0,5317,0,0,31,jul,4.07,2,-1,0,unknown,no
42,admin.,divorced,secondary,0,490,0,0,31,jul,3.27,4,-1,0,unknown,no
39,services,married,secondary,1,-697,1,0,31,jul,7.05,2,-1,0,unknown,no
37,blue-collar,married,secondary,0,2924,0,0,31,jul,1.23,2,-1,0,unknown,no
46,self-employed,married,secondary,0,390,1,0,31,jul,3.47,2,-1,0,unknown,no
59,retired,married,primary,0,3079,0,0,31,jul,0.32,2,-1,0,unknown,no
53,management,divorced,tertiary,0,3158,0,0,31,jul,2.1,23,-1,0,unknown,no
35,services,single,secondary,0,1742,1,0,31,jul,0.65,2,-1,0,unknown,no
40,blue-collar,single,secondary,0,1953,0,0,31,jul,1.3,2,-1,0,unknown,no
38,admin.,married,tertiary,0,669,1,1,31,jul,2.15,2,-1,0,unknown,no
42,technician,married,primary,0,275,0,0,31,jul,0.85,9,-1,0,unknown,no
42,technician,married,tertiary,0,1079,0,0,31,jul,1.02,2,-1,0,unknown,no
51,unemployed,divorced,tertiary,0,0,0,0,31,jul,9.57,2,-1,0,unknown,yes
56,entrepreneur,divorced,tertiary,0,3846,0,0,31,jul,1.43,7,-1,0,unknown,no
46,technician,married,secondary,0,0,1,0,31,jul,3.02,2,-1,0,unknown,no
57,admin.,married,secondary,0,340,0,1,31,jul,2.78,2,-1,0,unknown,no
43,housemaid,single,primary,0,24,0,0,31,jul,0.58,2,-1,0,unknown,no
37,technician,single,secondary,0,884,1,1,31,jul,2.13,2,-1,0,unknown,no
35,blue-collar,married,secondary,0,86,0,0,31,jul,2.13,2,-1,0,unknown,no
36,admin.,married,secondary,0,3308,0,1,31,jul,1.98,2,-1,0,unknown,no
40,blue-collar,married,secondary,0,4853,0,0,31,jul,3.9,2,-1,0,unknown,no
38,admin.,married,secondary,0,137,1,0,31,jul,0.45,22,-1,0,unknown,no
31,technician,single,secondary,0,0,1,0,31,jul,0.27,34,-1,0,unknown,no
35,blue-collar,married,secondary,0,-518,1,0,31,jul,0.77,5,-1,0,unknown,no
47,admin.,married,secondary,0,3936,1,0,31,jul,0.25,2,-1,0,unknown,no
48,services,divorced,secondary,0,105,0,0,31,jul,1.85,2,-1,0,unknown,no
55,blue-collar,married,primary,0,842,0,0,31,jul,2.4,2,-1,0,unknown,no
42,blue-collar,married,primary,0,260,1,0,31,jul,2.92,2,-1,0,unknown,no
59,blue-collar,married,primary,0,595,0,0,31,jul,3.47,7,-1,0,unknown,no
39,retired,divorced,primary,0,284,0,0,31,jul,3,8,-1,0,unknown,no
58,retired,divorced,primary,0,2538,1,0,31,jul,5.12,6,-1,0,unknown,no
50,blue-collar,divorced,primary,0,2554,0,0,31,jul,0.85,2,-1,0,unknown,no
41,blue-collar,married,secondary,0,4900,1,0,31,jul,2.02,2,-1,0,unknown,no
41,unemployed,single,primary,0,2171,0,0,31,jul,2,2,-1,0,unknown,no
59,admin.,married,primary,0,6187,0,0,31,jul,1.9,4,-1,0,unknown,no
43,services,divorced,secondary,0,0,0,0,31,jul,1.77,4,-1,0,unknown,no
38,blue-collar,married,secondary,0,4336,1,0,31,jul,3.77,6,-1,0,unknown,no
48,entrepreneur,married,tertiary,1,-392,0,0,31,jul,12.08,4,-1,0,unknown,yes
32,services,married,secondary,0,0,0,0,31,jul,1.75,6,-1,0,unknown,no
49,management,single,primary,0,548,0,0,31,jul,1.92,6,-1,0,unknown,no
48,management,married,secondary,0,-876,0,1,31,jul,0.1,16,-1,0,unknown,no
45,blue-collar,married,secondary,0,1239,0,0,31,jul,1.12,4,-1,0,unknown,no
51,technician,married,secondary,0,8758,0,0,31,jul,1.53,2,-1,0,unknown,no
35,admin.,divorced,secondary,0,-218,0,1,31,jul,2.05,4,-1,0,unknown,no
35,blue-collar,single,primary,0,-759,1,0,31,jul,2.37,2,-1,0,unknown,no
41,blue-collar,married,primary,0,0,0,0,31,jul,0.37,2,-1,0,unknown,no
40,technician,married,secondary,0,296,0,0,31,jul,4.22,2,-1,0,unknown,no
45,services,married,secondary,0,27,1,1,31,jul,0.72,2,-1,0,unknown,no
48,housemaid,married,secondary,0,1397,0,0,31,jul,1.1,2,-1,0,unknown,no
49,admin.,married,secondary,0,1629,0,0,31,jul,0.95,2,-1,0,unknown,no
46,management,single,secondary,0,1605,0,0,31,jul,2.1,6,-1,0,unknown,no
47,blue-collar,married,secondary,0,846,1,0,31,jul,7.28,2,-1,0,unknown,no
41,services,married,secondary,0,428,0,0,31,jul,0.63,2,-1,0,unknown,no
49,technician,married,secondary,0,3144,0,0,31,jul,5.82,2,-1,0,unknown,no
43,blue-collar,married,primary,0,2105,1,0,31,jul,0.6,2,-1,0,unknown,no
42,services,single,secondary,0,247,1,0,31,jul,1.9,2,-1,0,unknown,no
52,technician,married,secondary,0,-1076,1,0,31,jul,0.97,2,-1,0,unknown,no
38,management,married,tertiary,0,590,0,0,31,jul,0.82,2,-1,0,unknown,no
46,services,married,secondary,0,-522,1,0,31,jul,1.02,2,-1,0,unknown,no
28,blue-collar,single,secondary,0,0,0,1,31,jul,0.18,21,-1,0,unknown,no
54,management,married,tertiary,0,12,0,0,31,jul,1.28,4,-1,0,unknown,no
55,housemaid,divorced,primary,0,77,0,0,31,jul,7.72,6,-1,0,unknown,yes
41,blue-collar,married,primary,0,2053,0,0,31,jul,1.35,4,-1,0,unknown,no
47,management,married,tertiary,0,2473,1,1,31,jul,2.03,2,-1,0,unknown,no
58,housemaid,married,tertiary,0,2858,0,0,31,jul,0.93,6,-1,0,unknown,no
43,technician,single,secondary,1,685,1,0,31,jul,1.57,2,-1,0,unknown,no
46,services,married,secondary,0,998,1,0,31,jul,2.1,2,-1,0,unknown,no
51,admin.,divorced,secondary,0,3029,1,1,31,jul,1.97,2,-1,0,unknown,no
46,unemployed,married,primary,0,1,1,0,31,jul,0.72,2,-1,0,unknown,no
54,self-employed,married,secondary,0,2191,1,0,31,jul,1.6,6,-1,0,unknown,no
58,retired,married,secondary,0,3648,0,0,31,jul,1,4,-1,0,unknown,no
30,services,married,secondary,0,48,1,0,31,jul,11.03,13,-1,0,unknown,yes
53,blue-collar,married,primary,0,252,0,0,31,jul,12.12,4,-1,0,unknown,yes
53,unemployed,married,secondary,0,4487,0,0,31,jul,1.32,2,-1,0,unknown,no
59,retired,married,primary,0,488,0,0,31,jul,3.85,2,-1,0,unknown,no
45,management,married,secondary,0,4105,1,0,31,jul,0.82,2,-1,0,unknown,no
41,blue-collar,married,primary,0,200,0,1,31,jul,5.15,2,-1,0,unknown,no
42,admin.,married,secondary,0,176,0,0,31,jul,3.35,2,-1,0,unknown,no
59,retired,divorced,secondary,0,2651,0,0,31,jul,4.3,2,-1,0,unknown,no
51,self-employed,married,primary,0,106,1,0,31,jul,4,2,-1,0,unknown,no
44,management,married,tertiary,0,4460,0,0,31,jul,2.8,2,-1,0,unknown,no
56,management,married,secondary,0,1502,0,0,31,jul,1.98,11,-1,0,unknown,no
57,retired,married,secondary,0,1354,0,0,31,jul,2.18,9,-1,0,unknown,no
47,housemaid,married,secondary,1,-1531,1,0,31,jul,2.6,8,-1,0,unknown,no
33,admin.,single,secondary,0,2554,1,0,31,jul,1.28,15,-1,0,unknown,no
36,technician,divorced,tertiary,0,1023,1,0,31,jul,3.15,4,-1,0,unknown,no
43,management,married,tertiary,0,0,0,0,31,jul,1.78,17,-1,0,unknown,no
54,blue-collar,married,primary,0,532,0,0,31,jul,1.22,2,-1,0,unknown,no
39,management,married,tertiary,0,55,0,0,31,jul,3.6,4,-1,0,unknown,no
38,management,married,tertiary,0,0,0,1,31,jul,2.03,2,-1,0,unknown,no
46,services,single,secondary,0,389,0,0,31,jul,0.77,4,-1,0,unknown,no
45,blue-collar,married,primary,0,-455,1,1,31,jul,2.68,2,-1,0,unknown,no
47,management,married,tertiary,0,2597,0,0,31,jul,0.87,2,-1,0,unknown,no
42,unemployed,single,secondary,0,714,0,0,31,jul,2.42,4,-1,0,unknown,no
45,management,single,tertiary,0,16,0,0,31,jul,0.98,2,-1,0,unknown,no
38,services,married,secondary,0,4392,0,0,31,jul,0.53,2,-1,0,unknown,no
27,management,single,tertiary,0,385,0,1,31,jul,0.87,7,-1,0,unknown,no
37,blue-collar,married,secondary,0,14,1,0,31,jul,0.63,18,-1,0,unknown,no
55,management,married,tertiary,0,2,0,1,31,jul,2.1,2,-1,0,unknown,no
51,technician,married,tertiary,0,5059,1,0,31,jul,3.15,2,-1,0,unknown,no
44,blue-collar,married,secondary,0,96,1,0,31,jul,9.12,2,-1,0,unknown,no
38,admin.,single,secondary,0,-211,0,1,31,jul,2.77,2,-1,0,unknown,no
42,management,married,tertiary,0,2110,0,1,31,jul,1.77,2,-1,0,unknown,no
